id,class,consumer,site,detail,count,disposition
D2656,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.OverlayPluginHelper::GetEnmityEntryList,isMe,1,UNREVIEWED
D2657,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.PCNameDictionary::.cctor,resources,1,UNREVIEWED
D2658,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.PCNameDictionary::Load,name,1,UNREVIEWED
D2659,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.PCNameDictionary::Load,timestamp,1,UNREVIEWED
D2660,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.PCOrder::.cctor,resources,1,UNREVIEWED
D2661,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.RolesExtensions::ToText,MAGIC,1,UNREVIEWED
D2662,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.RolesExtensions::ToText,UNKNOWN,1,UNREVIEWED
D2663,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,Enmity,3,UNREVIEWED
D2664,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,HateRate,1,UNREVIEWED
D2665,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,ID,5,UNREVIEWED
D2666,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,IsMe,2,UNREVIEWED
D2667,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,Job,2,UNREVIEWED
D2668,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,Name,4,UNREVIEWED
D2669,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.SharlayanHelper::UpdateEnmityFromOverlayPlugin,OwnerID,2,UNREVIEWED
D2670,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVApi::LoadAction,AttackType,1,UNREVIEWED
D2671,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVApi::get_ResourcesDirectory,resources,1,UNREVIEWED
D2672,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVPluginHelper::Attach,DataRepository,1,UNREVIEWED
D2673,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVPluginHelper::Attach,DataSubscription,1,UNREVIEWED
D2674,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVPluginHelper::Attach,GetValue,1,UNREVIEWED
D2675,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVPluginHelper::ExecuteGetCurrentZoneName,Unknown,1,UNREVIEWED
D2676,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.XIVPluginHelper::RemoveWorldName,world,1,UNREVIEWED
D2677,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.Zone::set_ID,ID,1,UNREVIEWED
D2678,dynamic-string,FFXIV.Framework,FFXIV.Framework.XIVHelper.Zone::set_Name,Name,1,UNREVIEWED
D2679,dynamic-string,FFXIV.Framework,ProgressDialog::.ctor,Update,1,UNREVIEWED
D2680,dynamic-string,FFXIV.Framework,TinyIoC.TinyIoCContainer::GetLazyAutomaticFactoryRequest,Resolve,3,UNREVIEWED
D2681,dynamic-string,FFXIV.Framework,TinyIoC.TinyIoCContainer::GetLazyAutomaticFactoryRequest,name,2,UNREVIEWED
D2682,dynamic-string,FFXIV.Framework,TinyIoC.TinyIoCContainer::Register,factory,2,UNREVIEWED
D2683,dynamic-string,FFXIV.Framework,WeakDelegateFactory::.ctor,factory,1,UNREVIEWED
D2684,dynamic-string,FFXIV_ACT_Plugin,<>c::<GenAttackTypeGraph>b__17_0,potency,2,UNREVIEWED
D2685,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_13,Job,1,UNREVIEWED
D2686,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_22,ToHit,1,UNREVIEWED
D2687,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_23,ToHit,1,UNREVIEWED
D2688,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_24,ToHit,2,UNREVIEWED
D2689,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_42,OverHeal,1,UNREVIEWED
D2690,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_43,OverHeal,1,UNREVIEWED
D2691,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_46,OverHeal,1,UNREVIEWED
D2692,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_47,OverHeal,1,UNREVIEWED
D2693,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_51,overheal,2,UNREVIEWED
D2694,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_52,overheal,2,UNREVIEWED
D2695,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_53,overheal,4,UNREVIEWED
D2696,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_54,DirectHit,2,UNREVIEWED
D2697,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_55,DirectHit,2,UNREVIEWED
D2698,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_56,DirectHit,4,UNREVIEWED
D2699,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_69,DirectHitCount,1,UNREVIEWED
D2700,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_70,DirectHitCount,1,UNREVIEWED
D2701,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_71,DirectHitCount,1,UNREVIEWED
D2702,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_72,DirectHitCount,1,UNREVIEWED
D2703,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_73,DirectHitCount,2,UNREVIEWED
D2704,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_74,DirectHitCount,1,UNREVIEWED
D2705,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_78,CritDirectHitCount,1,UNREVIEWED
D2706,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_79,CritDirectHitCount,1,UNREVIEWED
D2707,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_80,CritDirectHitCount,1,UNREVIEWED
D2708,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_81,CritDirectHitCount,1,UNREVIEWED
D2709,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_82,CritDirectHitCount,2,UNREVIEWED
D2710,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_83,CritDirectHitCount,1,UNREVIEWED
D2711,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_93,potency,2,UNREVIEWED
D2712,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_94,potency,2,UNREVIEWED
D2713,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_95,potency,4,UNREVIEWED
D2714,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_96,StatusEffects,2,UNREVIEWED
D2715,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_97,StatusEffects,2,UNREVIEWED
D2716,dynamic-string,FFXIV_ACT_Plugin,<>c::<UpdateACTTables>b__14_98,StatusEffects,4,UNREVIEWED
D2717,dynamic-string,FFXIV_ACT_Plugin,<>c__DisplayClass8_0::<UpdateCheckClicked_Version>b__1,Update,1,UNREVIEWED
D2718,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_PluginUpdate::FinalizeDeucalionDistrib,FFXIV_ACT_Plugin,4,UNREVIEWED
D2719,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::GenAttackTypeGraph,potency,7,UNREVIEWED
D2720,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,Block,4,UNREVIEWED
D2721,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,CritDirectHitCount,15,UNREVIEWED
D2722,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,DirectHit,4,UNREVIEWED
D2723,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,DirectHitCount,15,UNREVIEWED
D2724,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,Job,7,UNREVIEWED
D2725,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,OverHeal,12,UNREVIEWED
D2726,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,Parry,4,UNREVIEWED
D2727,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,Potency,6,UNREVIEWED
D2728,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ACT_UIMods::UpdateACTTables,StatusEffects,6,UNREVIEWED
D2729,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,Average,1,UNREVIEWED
D2730,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,BenchmarkPropertyPage,1,UNREVIEWED
D2731,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,btnCopyToClipboard,1,UNREVIEWED
D2732,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,btnReset,1,UNREVIEWED
D2733,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,chart1,2,UNREVIEWED
D2734,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,checkBox1,1,UNREVIEWED
D2735,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,chkLimitTo10,1,UNREVIEWED
D2736,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,chkWriteToAppData,1,UNREVIEWED
D2737,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,cmdOpenLog,1,UNREVIEWED
D2738,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.BenchmarkPropertyPage::InitializeComponent,listView1,1,UNREVIEWED
D2739,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::Block,Blocked,1,UNREVIEWED
D2740,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::BlockParryCount,Blocked,1,UNREVIEWED
D2741,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::CritDirectHitCount,DirectHit,2,UNREVIEWED
D2742,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::DirectHeal,DamageShield,1,UNREVIEWED
D2743,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::DirectHitCount,DirectHit,2,UNREVIEWED
D2744,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::Job,Job,3,UNREVIEWED
D2745,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.CombatantDataExtension::Overheal,overheal,2,UNREVIEWED
D2746,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.MonitorNetwork::Run,FFXIV_ACT_Plugin,1,UNREVIEWED
D2747,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.ProblemDiagnosisHelper::Diagnose,FFXIV_ACT_Plugin,1,UNREVIEWED
D2748,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,Alliance,1,UNREVIEWED
D2749,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,Clear,1,UNREVIEWED
D2750,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,English,1,UNREVIEWED
D2751,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,Global,1,UNREVIEWED
D2752,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,Party,1,UNREVIEWED
D2753,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,SettingsPropertyPage,1,UNREVIEWED
D2754,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cboLanguage,1,UNREVIEWED
D2755,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cboParseFilter,1,UNREVIEWED
D2756,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cboProcessID,1,UNREVIEWED
D2757,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cboRegion,1,UNREVIEWED
D2758,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkDisableCombatLog,1,UNREVIEWED
D2759,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkDisableCombinePets,1,UNREVIEWED
D2760,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkDisableDamageShield,1,UNREVIEWED
D2761,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkEnableBenchmark,1,UNREVIEWED
D2762,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkGraphPotency,1,UNREVIEWED
D2763,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkLogAllNetwork,1,UNREVIEWED
D2764,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkShowDebug,1,UNREVIEWED
D2765,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkShowRealDoTs,1,UNREVIEWED
D2766,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,chkSimulateDoTCrits,1,UNREVIEWED
D2767,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdChangeFolder,1,UNREVIEWED
D2768,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdClearMessages,1,UNREVIEWED
D2769,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdCopyProblematic,1,UNREVIEWED
D2770,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdOpenExportFolder,1,UNREVIEWED
D2771,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdReloadProcess,1,UNREVIEWED
D2772,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdResetLogPath,1,UNREVIEWED
D2773,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,cmdValidateAddress,1,UNREVIEWED
D2774,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,groupBox1,1,UNREVIEWED
D2775,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,groupBox2,1,UNREVIEWED
D2776,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,groupBox3,1,UNREVIEWED
D2777,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,grpDebug,1,UNREVIEWED
D2778,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,label1,1,UNREVIEWED
D2779,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,label2,1,UNREVIEWED
D2780,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,label3,1,UNREVIEWED
D2781,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,label6,1,UNREVIEWED
D2782,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,label7,1,UNREVIEWED
D2783,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,lblEventRollover,1,UNREVIEWED
D2784,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,linkLabel1,1,UNREVIEWED
D2785,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,lstMessages,1,UNREVIEWED
D2786,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::InitializeComponent,txtLogFileDirectory,1,UNREVIEWED
D2787,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::LoadSettings,SettingsSerializer,1,UNREVIEWED
D2788,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::SaveSettings,Config,1,UNREVIEWED
D2789,dynamic-string,FFXIV_ACT_Plugin,FFXIV_ACT_Plugin.SettingsPropertyPage::SaveSettings,SettingsSerializer,1,UNREVIEWED
D2790,dynamic-string,FFXIV_ACT_Plugin.Logfile,FFXIV_ACT_Plugin.Logfile.LogOutput::ConfigureLogFile,FFXIV_ACT_Plugin,1,UNREVIEWED
D2791,dynamic-string,FFXIV_ACT_Plugin.Logfile,FFXIV_ACT_Plugin.Logfile.LoggingTraceListener::WriteLine,ffxiv_act_plugin,1,UNREVIEWED
D2792,dynamic-string,FFXIV_ACT_Plugin.Memory,<>c__DisplayClass16_0::<GetResourceDictionary>b__0,ZoneList_EN,1,UNREVIEWED
D2793,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.DataSubscription::DelegateCallback,EndInvoke,1,UNREVIEWED
D2794,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadAntiVirus::Read,FFXIV_ACT_Plugin,1,UNREVIEWED
D2795,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadMemory::ReadBuffer,FFXIV_ACT_Plugin,2,UNREVIEWED
D2796,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadProcesses::HasGameVersion,FFXIV_ACT_Plugin,4,UNREVIEWED
D2797,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadProcesses::Read64,FFXIV_ACT_Plugin,4,UNREVIEWED
D2798,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadSignature::Read,FFXIV_ACT_Plugin,2,UNREVIEWED
D2799,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadVtable::Read,FFXIV_ACT_Plugin,2,UNREVIEWED
D2800,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.ProcessManager::LoadCurrentProcessFromId,FFXIV_ACT_Plugin,3,UNREVIEWED
D2801,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.ScanMemory::Run,FFXIV_ACT_Plugin,1,UNREVIEWED
D2802,dynamic-string,FFXIV_ACT_Plugin.Memory,FFXIV_ACT_Plugin.Memory.SignatureManager::LoadSignatureResource,FFXIV_ACT_Plugin,1,UNREVIEWED
D2803,dynamic-string,FFXIV_ACT_Plugin.Network,FFXIV_ACT_Plugin.Network.NetworkMarkerManager::UpdateSign,FFXIV_ACT_Plugin,1,UNREVIEWED
D2804,dynamic-string,FFXIV_ACT_Plugin.Network,FFXIV_ACT_Plugin.Network.NetworkMarkerManager::UpdateWaymark,FFXIV_ACT_Plugin,2,UNREVIEWED
D2805,dynamic-string,FFXIV_ACT_Plugin.Network,FFXIV_ACT_Plugin.Network.ScanPackets::NetworkMessageReceived,FFXIV_ACT_Plugin,2,UNREVIEWED
D2806,dynamic-string,FFXIV_ACT_Plugin.Network,FFXIV_ACT_Plugin.Network.ScanPackets::NetworkMessageSent,FFXIV_ACT_Plugin,1,UNREVIEWED
D2807,dynamic-string,FFXIV_ACT_Plugin.Network,FFXIV_ACT_Plugin.Network.ScanPackets::StartScan,FFXIV_ACT_Plugin,1,UNREVIEWED
D2808,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass12_0::<AddStatusEffect>b__0,Job,1,UNREVIEWED
D2809,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass12_0::<AddStatusEffect>b__0,SourceId,1,UNREVIEWED
D2810,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass12_0::<AddStatusEffect>b__0,TargetId,1,UNREVIEWED
D2811,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,DirectHit,1,UNREVIEWED
D2812,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,Job,1,UNREVIEWED
D2813,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,SourceId,1,UNREVIEWED
D2814,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,StatusEffects,1,UNREVIEWED
D2815,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,TargetId,1,UNREVIEWED
D2816,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass5_0::<AddDamageEntry>b__0,potency,1,UNREVIEWED
D2817,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,DirectHit,1,UNREVIEWED
D2818,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,Job,1,UNREVIEWED
D2819,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,SourceId,1,UNREVIEWED
D2820,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,StatusEffects,1,UNREVIEWED
D2821,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,TargetId,1,UNREVIEWED
D2822,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,overheal,1,UNREVIEWED
D2823,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass7_0::<AddDoTEntry>b__0,potency,1,UNREVIEWED
D2824,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass8_0::<AddHealEntry>b__0,Job,1,UNREVIEWED
D2825,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass8_0::<AddHealEntry>b__0,StatusEffects,1,UNREVIEWED
D2826,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass8_0::<AddHealEntry>b__0,overheal,1,UNREVIEWED
D2827,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass8_0::<AddHealEntry>b__0,potency,1,UNREVIEWED
D2828,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass9_0::<AddDamageShieldEntry>b__0,DamageShield,1,UNREVIEWED
D2829,dynamic-string,FFXIV_ACT_Plugin.Parse,<>c__DisplayClass9_0::<AddDamageShieldEntry>b__0,StatusEffects,1,UNREVIEWED
D2830,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.DamageEffectEntry::get_SpecialDamage,Blocked,1,UNREVIEWED
D2831,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.EffectEntryStrategy.UnknownDamage::Apply,Unknown,2,UNREVIEWED
D2832,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.EffectEntryStrategy.UnknownProcHeal::Apply,Unknown,2,UNREVIEWED
D2833,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.ParseMediator::BeforeLogLineRead,ProcessDeferredEvents,1,UNREVIEWED
D2834,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.ParseStrategy.ParseStrategyActionEffect::ParseEffectEntry,FFXIV_ACT_Plugin,1,UNREVIEWED
D2835,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.ParseStrategy.ParseStrategyLogLine::Parse,amount,2,UNREVIEWED
D2836,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.ReportCombatData::CheckParseFilter,unknown,2,UNREVIEWED
D2837,dynamic-string,FFXIV_ACT_Plugin.Parse,FFXIV_ACT_Plugin.Parse.ReportCombatData::GetCombatantName,Unknown,2,UNREVIEWED
