consumer,consumerCat,kind,providerAssembly,providerCat,type,member,count,intraSuite
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LocalizationObject,get_DisplayedText,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogFileChangedDelegate,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogFileChangedDelegate,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,,1,False
FFXIV_ACT_Plugin,Parser,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,detectedTime,1,False
FFXIV_ACT_Plugin,Parser,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,detectedType,1,False
FFXIV_ACT_Plugin,Parser,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventArgs,logLine,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventDelegate,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.LogLineEventDelegate,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,,1,False
FFXIV_ACT_Plugin,Parser,Field,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,ColumnDefs,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_AttackType,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Critical,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Damage,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_DamageType,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Special,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_SwingType,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Tags,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.MasterSwing,get_Time,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.PluginDownloadData,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.PluginDownloadData,get_Data,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,AddControlSetting,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,ExportToXml,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,FinializeComboBoxes,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.SettingsSerializer,ImportFromXml,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,ShowTraySlider,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,get_ButtonSE,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,get_ButtonSW,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,get_TrayText,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,get_TrayTitle,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,set_ButtonLayout,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,Advanced_Combat_Tracker.TraySlider,set_ShowDurationMs,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,AttackTypeGraphGenerator,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,AttackTypeGraphGenerator,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,ButtonLayoutEnum,,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,ColumnDef,,4,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,ColumnDef,.ctor,4,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,DamageTypeDef,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,DamageTypeDef,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,DamageTypeDef,get_TypeColor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,DateTimeLogParser,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,DateTimeLogParser,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,DualComparison,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,DualComparison,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,ExportStringDataCallback,,2,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,ExportStringDataCallback,.ctor,2,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,NullDelegate,,1,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,NullDelegate,.ctor,1,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,StringDataCallback,,4,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,StringDataCallback,.ctor,4,False
FFXIV_ACT_Plugin,Parser,Type,Advanced Combat Tracker,ACT,TextExportFormatter,,2,False
FFXIV_ACT_Plugin,Parser,Method,Advanced Combat Tracker,ACT,TextExportFormatter,.ctor,2,False
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.ACTWrapper,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_AverageTime,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_BenchmarkType,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_Count,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_History,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_LastMeasuredTime,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_MaxTime,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.BenchmarkStats,get_TotalTime,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IActWrapper,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IActWrapper,IsMainFormVisible,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IActWrapper,set_LogPathHasCharName,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IActWrapper,set_TimeStampLen,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IActWrapper,set_ZoneChangeRegex,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IBenchmarkRepository,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IBenchmarkRepository,GetAllBenchmarkStats,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IBenchmarkRepository,GetBenchmarkStats,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IBenchmarkRepository,Measure,2,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IBenchmarkRepository,ResetBenchmarkStats,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IDataRepository,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IDataRepository,GetCurrentPlayerID,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IDataRepository,GetCurrentTerritoryID,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.IDataSubscription,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.Language,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Common,Parser,FFXIV_ACT_Plugin.Common.Models.Combatant,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,.ctor,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,DisableCombatLog,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,LogAllNetworkData,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,LogFileFolder,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,ProcessID,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.DataCollectionSettingsEventArgs,RegionID,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,get_DataCollectionSettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,get_ParseSettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,set_DataCollectionSettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,set_ParseSettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,set_ProcessException,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ISettingsMediator,set_RestartDataCollection,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseFilterMode,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,.ctor,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,DisableCombinePets,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,DisableDamageShield,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,EnableBenchmarks,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,LanguageID,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,ParseFilter,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,ShowDebug,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,ShowRealDoTTicks,1,True
FFXIV_ACT_Plugin,Parser,Field,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.ParseSettings,SimulateIndividualDoTCrits,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.Region,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Config,Parser,FFXIV_ACT_Plugin.Config.SettingsMediator,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogFormat,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogFormat,FormatMemorySettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogFormat,FormatParseSettings,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogFormat,FormatVersion,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogOutput,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogOutput,WriteLine,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.ILogOutput,get_ScanThread,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.LogFormat,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.LogMessageType,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.LogOutput,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Logfile,Parser,FFXIV_ACT_Plugin.Logfile.LoggingTraceListener,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.BenchmarkRepository,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.CombatantManager,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.DataEvent,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.DataEventProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.DataRepository,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.DataSubscription,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.ICombatantManager,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.IProcessManager,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.IProcessManager,Verify,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.IProcessManager,add_ProcessChanged,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.IScanMemory,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.IScanMemory,get_ScanThread,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.ISignatureManager,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.ISignatureManager,ValidateWithMessage,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.CombatantProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.ICombatantProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.ILogProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IMobArrayProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IMobArrayProcessor,get_PrimaryPlayerPointer,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IPartyProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IPlayerProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IServerTimeProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.IZoneMapProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.LogProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.MobArrayProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.PartyProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.PlayerProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.ServerTimeProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryProcessors.ZoneMapProcessor,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadAntiVirus,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadAntiVirus,Read,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadCombatant,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadLog,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadMapId,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadMemory,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadMobArray,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadParty,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadPlayer,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadProcesses,,1,True
FFXIV_ACT_Plugin,Parser,Method,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadProcesses,Read64,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadServerTime,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadSignature,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadVtable,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.IReadZoneMap,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadAntiVirus,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadCombatant,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadLog,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadMapId,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadMemory,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadMobArray,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadParty,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadPlayer,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadProcesses,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadServerTime,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadSignature,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadVtable,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.MemoryReader.ReadZoneMap,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.ProcessManager,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.ScanMemory,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Memory,Parser,FFXIV_ACT_Plugin.Memory.SignatureManager,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Network,Parser,FFXIV_ACT_Plugin.Network.INetworkBuffManager,,1,True
FFXIV_ACT_Plugin,Parser,Type,FFXIV_ACT_Plugin.Network,Parser,FFXIV_ACT_Plugin.Network.INetworkMarkerManager,,1,True
